16.90769	20.2322	20	20.234	20	
33.54979	29.99115	30	29.984	30	
33.43105	32.20749	32	32.208	32	
16.71362	18.20278	18	18.936	19	
16.71553	19.81068	20	19.078	19	
33.42962	29.54006	30	29.539	30	
16.61205	18.16177	18	18.162	18	
16.819	20.41245	20	20.412	20	
16.71314	21.22021	21	21.222	22	
33.42819	44.19136	45	44.19	44	
33.42867	46.60797	46	46.609	46	
50.10939	33.13351	33	33.139	34	
33.46443	30.10368	30	30.1	30	
33.42819	30.50423	31	30.5	30	
33.42962	39.14261	39	39.143	39	
33.42867	22.25304	22	22.325	23	
33.42295	21.48438	22	21.416	21	
16.72077	20.71857	21	20.744	21	
16.61205	25.29812	25	25.279	25	
50.24719	38.59806	38	38.593	39	
16.72125	19.20414	20	19.201	19	
16.51192	19.33861	19	19.374	19	
16.90722	26.32332	26	26.295	27	
33.44154	22.06898	22	22.073	22	
33.42772	43.93768	44	43.93	44	
33.41579	31.05927	31	31.054	31	
31.3096	18.22281	19	18.227	18	
18.83507	17.62295	17	17.618	18	
16.71505	23.21339	23	23.215	23	
16.7079	18.97144	19	18.977	19	
16.71839	19.57893	20	19.573	19	
33.27417	23.10753	23	23.108	23	
16.86811	33.25558	33	33.259	34	
33.42676	24.05357	24	24.055	24	
16.71839	23.53573	24	23.534	23	
33.42867	24.13654	24	24.328	25	
16.71457	22.55154	23	22.355	22	
33.42533	85.13165	85	85.132	85	
133.719	107.7271	107	107.729	108	
50.14563	20.03288	21	20.043	20	
33.43201	31.37493	31	31.375	31	
16.65592	19.55509	19	19.544	20	
16.77322	21.62457	22	21.631	21	
33.42915	27.25887	27	27.257	28	
16.71124	26.79634	27	26.956	27	
33.43439	32.78351	33	32.622	32	
33.43058	41.00513	41	41.004	41	
66.85495	63.60626	64	63.612	64	
33.43296	35.67886	35	35.672	35	
33.43058	24.69921	25	24.705	25	
16.716	15.02323	15	15.045	15	
16.71314	18.2333	18	18.228	18	
16.71553	19.81068	20	19.789	20	
33.42676	23.39554	23	23.395	24	
16.70218	24.67918	25	24.679	24	
33.43868	29.63448	30	29.636	30	
33.42915	38.57899	38	38.577	39	
33.42962	25.04635	25	25.055	25	
16.71267	25.98476	26	25.976	26	
33.42915	33.51212	34	33.522	33	
33.42056	23.29731	23	23.287	23	
16.72554	23.68641	24	23.689	24	
33.42867	34.53064	34	34.529	35	
33.43105	32.01008	32	32.02	32	
16.71314	12.18796	13	12.179	12	
16.71171	14.04667	14	14.045	14	
16.71886	13.60703	13	13.609	13	
16.70742	13.17215	13	13.308	14	
16.72173	14.80484	15	14.668	14	
16.71076	17.23385	17	17.233	18	
16.71505	17.0908	17	17.091	17	
16.71791	17.72976	18	17.748	17	
16.71553	21.31748	22	21.3	22	
16.71267	21.47388	21	21.491	21	
16.71267	15.37704	15	15.36	16	
16.71648	16.00742	16	16.006	16	
16.70885	13.00716	13	13.115	13	
16.72029	15.40565	16	15.309	15	
16.72029	12.75158	13	12.739	13	
16.70885	13.41724	13	13.419	13	
16.71457	13.32951	13	13.33	14	
16.71171	13.73005	14	13.879	13	
16.7141	12.6543	13	12.521	13	
16.7141	15.17868	15	15.171	15	
16.7141	16.04939	16	16.058	16	
16.71219	16.63017	17	16.613	17	
16.71743	18.38684	18	18.387	18	
16.70742	21.94309	22	21.942	22	
16.72125	13.14163	13	13.497	14	
16.71696	15.6908	16	15.338	15	
16.72173	14.56356	14	14.563	15	
16.70694	17.70401	18	17.704	17	
16.7141	15.90729	16	15.907	16	
16.71124	16.52718	16	16.525	17	
16.71743	16.03699	16	16.039	16	
16.71219	16.99352	17	16.994	17	
16.71219	17.0536	17	17.053	17	
16.71982	16.47377	17	16.478	16	
16.71267	18.06068	18	18.057	18	
16.71696	16.19339	16	16.191	16	
16.69884	15.34653	16	15.348	16	
16.72077	18.45169	18	18.451	18	
16.72459	15.32555	15	15.326	16	
16.69693	17.76505	18	17.802	17	
16.72268	15.58208	16	15.546	16	
16.70933	17.169	17	17.171	17	
16.72268	16.06941	16	16.066	16	
16.70551	18.82362	19	18.827	19	
16.7141	17.16995	17	17.168	17	
16.7141	25.17986	25	25.183	25	
16.49094	22.29691	22	22.291	23	
16.93058	13.99994	14	14.003	14	
16.72268	17.19856	18	17.214	17	
16.71314	31.5237	31	31.508	31	
33.43105	26.021	26	26.02	26	
16.7141	13.2618	13	13.263	14	
16.7141	13.02338	13	13.038	13	
16.71314	12.08115	12	12.08	12	
16.71505	13.47351	14	13.46	13	
16.716	16.94679	17	16.947	17	
16.70361	19.88506	20	19.884	20	
16.72745	16.65497	16	16.671	17	
16.71314	13.52215	14	13.506	13	
16.7141	13.82446	14	13.824	14	
16.71505	12.85172	13	12.851	13	
16.71219	16.47282	16	16.476	16	
16.716	17.69924	18	17.7	18	
16.70647	16.34502	16	16.476	17	
16.7017	17.08698	17	16.964	17	
16.7284	16.03031	16	16.026	16	
16.71696	17.71736	18	17.718	17	
16.71219	20.50877	21	20.502	21	
16.716	16.71982	16	16.731	16	
16.71505	13.49545	14	13.485	14	
16.71505	16.68644	16	16.689	17	
16.71982	15.63168	16	15.754	15	
16.70551	16.08753	16	15.964	16	
16.7141	17.44175	18	17.44	18	
16.7141	16.2468	16	16.248	16	
16.70837	16.38508	16	16.383	16	
16.71219	17.3502	18	17.355	18	
16.72173	17.10796	17	17.104	17	
16.70551	14.60171	14	14.601	15	
16.73126	18.31913	19	18.335	18	
16.70742	17.51137	17	17.702	18	
16.71696	17.72213	18	17.521	17	
16.70933	14.60171	14	14.602	15	
16.71886	17.03358	17	17.031	17	
16.72268	15.00607	15	15.01	15	
16.70551	19.40823	20	19.404	19	
16.72554	17.39025	17	17.388	18	
16.7141	15.01465	15	15.012	15	
16.71124	22.36557	23	22.384	22	
16.71505	25.94471	26	25.928	26	
16.7141	20.71857	20	20.72	21	
16.71696	14.37473	15	14.373	14	
16.58535	16.24489	16	16.243	16	
16.83712	13.88359	14	13.891	14	
16.7141	12.99	13	12.988	13	
16.70647	13.02147	13	13.02	13	
16.71219	12.85744	13	12.857	13	
16.72363	15.83481	16	15.834	16	
16.71505	16.40701	16	16.406	16	
16.71219	15.79762	16	15.797	16	
16.7141	20.08152	20	20.087	20	
16.716	19.84215	20	19.875	20	
16.7141	13.29517	13	13.273	13	
16.716	14.05716	14	14.048	14	
16.71314	17.37499	17	17.618	18	
16.71886	15.99121	16	15.749	16	
16.71028	15.66601	16	15.665	15	
16.71505	17.61055	18	17.607	18	
16.716	15.9893	16	15.987	16	
16.71505	17.75742	17	17.761	18	
16.7141	16.4032	17	16.399	16	
16.7141	18.63098	18	18.636	19	
16.7141	18.95237	19	18.949	19	
16.71696	15.13386	15	15.136	15	
16.71314	17.87186	18	17.886	18	
16.71124	13.47065	14	13.463	13	
16.71696	16.01887	16	16.014	16	
16.71219	16.59679	16	16.593	17	
16.71505	17.3893	18	17.389	17	
16.71505	16.24012	16	16.242	16	
16.7141	15.43808	16	15.437	16	
16.71505	21.62552	21	21.624	21	
16.59584	17.05265	17	17.057	17	
16.83235	17.63153	18	17.628	18	
16.71219	18.65482	18	18.66	19	
16.71505	17.93194	18	17.939	18	
16.71696	15.90538	16	15.894	16	
16.7141	12.55417	13	12.554	12	
16.72268	13.62514	14	13.628	14	
16.70551	17.9615	18	18.157	18	
16.72173	15.80334	15	15.604	16	
16.70074	16.38985	17	16.392	16	
16.72363	16.92867	17	16.935	17	
16.7141	15.80524	15	15.799	16	
16.71886	19.82689	20	19.824	19	
16.71505	18.38875	19	18.39	19	
16.7141	14.68468	14	14.684	15	
16.71696	14.59503	15	14.603	14	
16.7141	17.52186	17	17.514	18	
16.72363	14.51492	15	14.524	14	
16.70647	18.15701	18	18.148	18	
16.71314	17.35878	17	17.359	18	
16.71505	28.30791	29	28.31	28	
16.71314	14.67705	14	14.677	15	
16.71696	17.45129	18	17.45	17	
16.7141	13.70144	14	13.711	14	
16.71314	14.80865	14	14.799	15	
16.71314	14.44054	15	14.44	14	
16.71505	16.70074	17	16.7	17	
16.71505	14.678	14	14.678	14	
16.716	15.03181	15	15.03	15	
16.70933	15.08713	15	15.088	16	
16.7141	18.18275	19	18.188	18	
16.71219	18.19706	18	18.196	18	
16.72077	16.12568	16	16.123	16	
16.69312	16.27827	16	16.28	16	
16.73412	16.69884	17	16.697	17	
16.7141	15.85293	16	15.854	16	
16.716	16.74557	16	16.745	17	
16.70647	17.90524	18	18.042	18	
16.72459	17.37976	18	17.244	17	
16.71505	18.57567	18	18.592	19	
16.72173	14.63985	15	14.623	14	
16.70742	14.35566	14	14.367	15	
16.716	19.24133	20	19.231	19	
16.71219	16.81232	16	16.94	17	
16.72363	16.17527	16	16.06	16	
16.716	16.3269	17	16.314	16	
16.70551	17.31014	17	17.309	17	
16.71886	14.65988	15	14.661	15	
16.71314	17.9615	18	17.959	18	
16.71314	17.57717	17	17.578	18	
16.72173	15.95497	16	15.974	16	
16.70551	17.43221	18	17.414	17	
16.71505	19.66476	19	19.663	20	
16.71505	13.43536	14	13.438	13	
16.71505	16.7923	17	16.791	17	
16.716	20.05482	20	20.057	20	
16.71791	19.53316	19	19.537	19	
16.716	15.66792	16	15.662	16	
16.71314	15.16533	15	15.173	15	
16.716	17.272	17	17.264	18	
16.7141	22.80617	23	22.808	22	
16.70265	15.34367	15	15.343	16	
16.7284	13.98659	14	13.996	14	
16.71505	14.3652	15	14.355	14	
16.71314	19.08493	19	19.089	19	
16.7141	11.17611	11	11.174	11	
16.7141	15.37895	15	15.377	16	
16.70933	17.45319	18	17.455	17	
16.71982	16.02554	16	16.026	16	
16.69502	16.57677	16	16.575	17	
16.73412	16.5062	17	16.517	16	
16.71124	15.99979	16	15.989	16	
16.71886	18.39638	18	18.395	19	
16.70933	16.02173	16	16.028	16	
16.71696	18.75305	19	18.747	18	
16.71886	18.2476	18	18.246	19	
16.71505	15.79952	16	15.817	15	
16.71505	15.08522	15	15.089	16	
16.7141	14.72187	15	14.717	14	
16.71314	18.34583	18	18.333	19	
16.71505	16.27827	17	16.283	16	
16.71314	17.00401	17	16.999	17	
16.71314	17.41982	17	17.421	17	
16.71696	16.08086	16	16.216	17	
16.71314	14.35852	15	14.23	14	
16.70933	20.12539	20	20.116	20	
16.71886	16.49952	16	16.501	16	
16.68453	15.85484	16	16.022	16	
16.74557	16.28304	16	16.114	17	
16.71028	17.2596	18	17.26	17	
16.72173	15.66219	15	15.664	15	
16.70361	17.71736	18	17.716	18	
16.7141	17.47227	17	17.605	18	
16.71696	18.57185	19	18.44	18	
16.70837	18.81695	19	18.815	19	
16.71505	15.33508	15	15.334	15	
16.71124	13.45825	14	13.459	14	
16.71219	17.04216	17	17.051	17	
16.7141	15.82241	15	15.831	16	
16.71696	17.02213	17	17.017	17	
16.71124	17.59529	18	17.584	17	
16.71791	17.26246	17	17.372	18	
16.72077	13.71193	14	13.602	13	
16.70265	18.26668	18	18.266	19	
16.71886	17.04502	17	17.047	17	
16.70933	16.5062	17	16.505	16	
16.65497	17.17377	17	17.172	17	
16.78276	18.29338	18	18.295	19	
16.71124	16.55579	17	16.573	16	
16.58344	16.33453	16	16.317	16	
16.85715	16.26396	16	16.267	17	
16.70265	19.29092	20	19.289	19	
16.60633	14.69612	14	14.712	15	
16.82854	14.53018	15	14.624	14	
16.7141	17.61436	18	17.782	18	
16.7141	15.58113	15	15.302	15	
16.71314	20.14923	20	20.151	21	
16.71124	15.82527	16	15.842	15	
16.72459	14.69994	15	14.686	15	
16.70933	17.8833	18	17.88	18	
16.72077	13.97133	14	13.986	14	
16.70265	17.83943	18	17.934	18	
16.72173	17.82036	17	17.712	18	
16.70265	18.21709	19	18.216	18	
16.72554	18.15414	18	18.156	18	
16.71219	14.21356	14	14.214	14	
16.70647	16.36505	16	16.365	17	
16.72077	17.14325	17	17.154	17	
16.71886	17.0784	18	17.063	17	
16.72173	17.25197	17	17.254	17	
16.70647	18.90564	19	18.905	19	
16.71219	18.35442	18	18.355	18	
16.71696	13.75198	14	13.861	14	
16.71696	16.46805	16	16.427	17	
16.7141	17.27867	18	17.214	17	
16.7141	17.17949	17	17.255	17	
16.7141	20.51353	20	20.436	20	
16.7141	17.62581	18	17.625	18	
16.71505	14.66751	15	14.67	15	
16.71314	16.50238	16	16.5	16	
16.71505	15.7032	16	15.704	16	
16.48712	15.57732	15	15.577	16	
16.94107	17.04216	17	17.182	17	
16.60347	17.36832	18	17.229	17	
16.82568	17.01355	17	17.012	17	
16.716	17.37595	17	17.481	17	
16.70456	18.46504	19	18.427	19	
16.71791	17.55524	17	17.49	17	
16.72077	16.29829	16	16.307	17	
16.716	15.4953	16	15.487	15	
16.7141	14.59122	15	14.594	15	
16.71505	11.85036	11	11.847	12	
16.70742	21.43478	22	21.436	21	
16.72173	28.862	29	28.867	29	
16.7141	19.78302	19	19.777	20	
16.71124	21.00182	21	21.013	21	
31.66103	25.80643	26	25.867	26	
18.48412	17.69447	18	17.636	17	
16.71696	26.01433	26	26.002	26	
16.71314	16.3269	16	16.332	17	
16.71696	16.37077	17	16.495	16	
16.716	21.22879	21	21.097	21	
16.68167	15.76805	16	15.773	16	
16.74557	19.22035	19	19.226	19	
33.43391	21.90971	22	21.91	22	
16.7141	15.29312	15	15.284	15	
16.70742	18.06259	18	18.063	18	
16.72268	16.60156	17	16.602	17	
16.7141	18.31627	18	18.316	18	
16.71314	16.28876	16	16.299	17	
16.71791	28.01514	28	28.002	28	
33.43201	19.30237	20	19.304	19	
16.70647	15.09094	15	15.092	15	
16.7141	13.83972	14	13.84	14	
16.71791	18.07022	18	18.075	18	
16.7141	16.20293	16	16.196	16	
16.71505	16.14189	16	16.144	16	
16.70933	14.84108	15	14.841	15	
16.71982	12.34627	12	12.352	12	
16.71505	13.70621	14	13.702	14	
16.71696	13.60321	14	13.902	14	
16.71505	19.11354	19	18.873	19	
16.71314	17.19284	17	17.131	17	
16.70837	16.05797	16	16.062	16	
16.72173	13.95988	14	13.957	14	
16.716	15.82336	16	15.822	16	
16.72173	15.19394	15	15.195	15	
16.70933	26.87263	27	26.872	27	
16.71124	29.91295	30	29.914	30	
16.68549	15.21683	15	15.217	15	
16.74652	16.83044	17	16.83	17	
16.71505	27.76718	27	27.782	28	
16.70742	18.32199	19	18.381	18	
33.43582	32.41539	32	32.341	32	
16.71696	23.78464	24	23.816	24	
50.06027	28.60069	29	28.57	29	
16.7942	17.14516	17	17.147	17	
16.71505	23.03696	23	23.037	23	
16.716	16.88576	17	16.9	17	
16.71028	21.35849	21	21.35	21	
16.71696	14.89449	15	14.889	15	
16.71505	23.46802	23	23.467	24	
33.42819	23.50998	24	23.508	23	
16.71791	18.1694	18	18.182	18	
33.4301	26.89743	27	26.896	27	
16.716	28.09143	28	28.081	28	
33.42533	32.56035	33	32.56	33	
16.716	19.23752	19	19.253	19	
33.43105	19.22798	19	19.222	19	
16.71505	19.9852	20	19.986	20	
16.71791	21.99745	22	21.985	22	
16.7141	19.48929	20	19.491	20	
16.71505	17.09747	17	17.109	17	
16.71219	14.0686	14	14.076	14	
16.71696	16.51764	16	17.779	18	
16.70933	19.50455	20	18.224	18	
16.72077	28.24783	28	29.102	29	
50.05169	36.10992	36	35.257	35	
16.79707	13.28087	13	13.283	14	
16.72077	21.04568	21	21.863	21	
33.43391	42.80281	43	41.981	42	
50.1442	38.24806	38	38.253	39	
16.71219	21.2059	22	21.203	21	
16.716	16.31165	16	16.383	16	
16.71696	17.06505	17	17.196	17	
16.70933	17.50374	18	17.302	18	
16.72363	18.3506	18	18.508	19	
33.41675	18.87131	19	18.713	18	
16.72268	19.0239	19	19.061	19	
16.71696	21.48819	21	21.464	22	
16.71314	23.05984	23	23.047	23	
32.97997	24.23668	25	24.291	24	
16.65306	18.74161	18	18.689	19	
16.77227	16.9754	17	16.976	17	
16.70551	20.34378	21	20.345	20	
33.44917	23.79608	23	23.793	24	
16.71219	25.65193	26	25.655	25	
16.7141	18.04352	18	18.052	18	
33.43296	19.51981	20	19.508	20	
16.71028	13.52882	13	13.625	14	
16.71696	21.91162	22	21.816	21	
16.70742	19.30618	19	19.31	20	
16.72268	12.80022	13	12.815	12	
16.71314	25.28572	25	25.273	26	
16.71505	23.87047	24	23.863	24	
33.43296	19.80209	20	19.813	19	
16.69407	14.55307	15	14.543	15	
16.73412	18.18275	18	18.185	18	
16.70742	20.61844	21	20.62	21	
33.4301	40.03334	40	40.031	40	
16.71219	22.98546	23	22.985	23	
33.42819	19.89174	19	19.901	20	
33.42915	47.0295	47	47.121	47	
33.43582	21.03996	21	21.007	21	
16.71314	23.24867	24	23.182	23	
16.70742	18.59665	18	18.593	19	
16.72268	20.15305	20	20.156	20	
33.42724	24.8909	25	24.887	25	
16.71314	18.24951	19	19.352	19	
33.41961	30.27725	30	29.179	29	
16.70933	26.6037	27	26.612	27	
33.43487	19.96422	19	19.956	20	
16.7141	20.18547	21	20.184	20	
16.7141	17.53044	17	17.531	17	
16.716	19.09637	19	19.096	20	
16.72173	20.67757	21	20.814	20	
16.70551	12.22801	12	12.09	12	
16.71791	21.03424	21	21.036	21	
33.4301	23.55194	24	23.564	24	
16.71124	18.53561	18	18.522	19	
16.71505	27.34375	28	27.344	27	
33.42533	34.59167	34	34.594	35	
50.14133	36.70502	37	36.715	36	
16.71028	19.37485	19	19.366	20	
16.71696	30.36499	31	30.372	30	
33.43391	28.32985	28	28.32	28	
33.42438	26.93176	27	26.933	27	
16.70933	25.01488	25	25.016	25	
33.35953	18.60809	19	18.605	19	
33.50449	47.58835	47	47.588	47	
33.25653	22.09473	22	22.096	23	
16.88766	27.88925	28	27.889	27	
33.42533	34.66415	35	34.666	35	
33.43391	25.31052	25	25.306	25	
16.7141	20.62035	21	20.624	21	
33.43201	21.67702	22	21.794	22	
16.7141	21.59882	21	21.482	21	
16.71124	18.74542	19	18.746	19	
16.71219	20.88928	21	20.902	21	
16.71696	13.16833	13	13.152	13	
16.71505	17.75932	18	17.761	18	
16.71505	21.70181	21	21.703	22	
16.7141	17.13943	17	17.139	17	
16.71505	15.27977	16	15.329	15	
16.71696	35.98404	36	35.937	36	
50.14038	21.51108	21	21.509	21	
16.72077	13.47733	14	13.566	14	
16.71219	28.25737	28	28.173	28	
16.70361	17.74406	18	17.739	18	
16.7284	19.63997	19	19.641	20	
33.42342	19.47784	20	19.608	19	
16.71028	18.15224	18	18.052	18	
16.71505	18.90564	19	18.887	19	
16.70837	15.40184	15	15.39	16	
16.72077	17.33398	18	17.346	17	
16.71314	16.73698	16	16.724	17	
16.71028	17.56668	18	17.566	17	
16.70551	16.56723	16	16.569	17	
16.72077	19.41299	20	19.412	19	
33.42628	25.51079	26	25.697	26	
16.71219	17.69447	17	17.511	17	
16.716	14.67323	15	14.671	15	
16.71982	14.96124	15	14.962	15	
16.70551	17.61627	17	17.623	18	
16.71028	24.31297	25	24.312	24	
16.71696	17.91954	18	17.928	18	
33.42819	31.99005	32	31.99	32	
16.71696	17.41982	17	17.522	17	
16.71314	16.1171	16	16.231	17	
16.71505	19.78683	20	19.695	19	
33.26797	22.88246	23	22.744	23	
16.87717	24.07455	24	24.085	24	
16.70742	18.71681	19	18.705	19	
16.72077	20.84732	20	20.846	21	
33.43296	31.60095	32	31.729	31	
33.42819	35.30693	35	35.181	36	
16.71505	18.33153	19	18.679	18	
33.42915	21.64268	21	21.298	22	
33.42915	33.5331	34	33.536	33	
16.71696	21.31844	21	21.543	22	
16.70742	26.58463	27	26.356	26	
16.72173	17.62581	17	17.624	18	
33.4301	17.67921	18	17.689	17	
16.70837	17.83943	18	17.83	18	
16.71886	16.819	17	16.819	17	
16.7141	21.85631	22	21.969	22	
16.71124	22.31216	22	22.206	22	
33.08582	19.52553	19	19.518	20	
17.05265	19.45114	20	19.454	19	
16.71028	21.01135	21	21.009	21	
16.71982	16.54243	16	16.552	17	
16.7141	16.7942	17	16.786	16	
16.7141	14.00757	14	14.014	14	
16.71219	14.46915	15	14.471	15	
16.71791	16.26396	16	16.255	16	
16.70647	15.38086	15	15.38	16	
16.72173	19.11163	19	19.112	19	
16.61301	26.86691	27	26.873	27	
33.52928	20.2179	20	20.212	20	
16.71028	14.08195	15	14.081	14	
16.66832	18.05305	18	18.055	18	
16.75987	18.33534	18	18.764	19	
16.70837	19.38438	19	18.959	19	
16.71982	32.32002	33	32.314	32	
33.42819	27.25792	27	27.274	27	
33.43582	25.26093	25	25.256	25	
16.70647	23.60535	24	23.6	24	
16.7141	24.30344	24	24.304	24	
33.42628	17.42554	18	17.426	18	
16.7141	22.02034	22	22.03	22	
16.7141	16.32118	16	16.314	16	
16.716	23.71407	24	23.714	24	
33.43201	25.10262	25	25.095	25	
16.71028	18.50128	18	18.502	18	
16.71219	20.4258	21	20.427	21	
16.7141	14.83536	14	14.832	15	
16.716	19.25087	20	19.254	19	
16.72173	19.33861	19	19.334	19	
16.70647	20.36858	20	20.376	21	
33.42628	21.29745	22	21.302	21	
16.71219	23.42033	23	23.412	23	
33.43201	29.76227	30	29.762	30	
16.70647	23.04649	23	23.063	23	
33.37097	39.47449	39	39.457	40	
33.48923	25.58708	26	25.588	25	
33.43391	22.67647	23	22.678	23	
16.7141	18.70728	18	18.708	19	
16.71219	24.38736	25	24.384	24	
33.43201	21.40045	21	21.401	21	
16.71219	23.08464	23	23.095	24	
16.71028	22.93205	23	22.922	22	
33.43201	33.79059	34	33.946	34	
33.42628	25.8503	26	25.695	26	
33.43201	35.89821	36	35.899	36	
33.42247	32.81593	33	32.816	33	
16.72363	24.36256	24	24.363	24	
33.4301	21.66176	22	21.663	22	
16.71028	26.54266	26	26.54	26	
33.43964	21.2059	21	21.209	22	
16.70074	30.79796	31	30.806	30	
33.43391	21.64268	22	21.698	22	
16.7141	19.15359	19	19.093	19	
33.42056	36.53526	36	36.538	37	
33.43582	31.70395	32	31.695	31	
33.4301	60.56786	61	60.569	61	
66.8602	48.93684	49	48.936	49	
33.4301	35.80284	35	35.804	36	
33.42247	33.39577	34	33.393	33	
33.43964	25.42686	25	25.435	26	
33.4301	28.18108	28	28.174	28	
33.42819	95.01457	95	95.015	95	
83.57239	36.43417	37	36.435	36	
33.4301	26.77155	27	26.77	27	
33.43201	25.0721	25	25.074	25	
16.7141	18.85796	19	18.867	19	
16.716	20.92934	21	21.714	22	
33.42819	24.50752	24	23.72	23	
16.716	25.76065	26	25.754	26	
33.42819	22.25876	22	22.26	22	
16.71219	17.49992	18	17.499	18	
16.71028	21.6713	21	21.669	21	
16.71791	25.00725	25	25.012	25	
33.42819	29.67262	30	29.669	30	
16.716	22.25494	22	22.408	23	
33.42628	25.9304	26	25.812	25	
33.4301	26.9928	27	26.959	27	
16.7141	16.91437	17	16.923	17	
16.7141	16.41846	16	16.409	17	
16.71028	17.16805	18	17.167	17	
16.7141	26.94511	27	26.952	27	
16.71219	20.80536	20	20.8	21	
16.716	16.02936	16	16.029	16	
50.13847	47.87827	48	47.91	48	
33.42247	33.17642	33	33.147	33	
33.43582	24.50943	25	24.515	24	
16.716	16.65115	17	16.65	17	
33.41866	28.86581	28	28.858	29	
16.71982	17.30537	18	17.31	17	
16.70837	24.28818	24	24.286	24	
16.71791	17.46559	18	17.62	18	
16.7141	22.77756	22	22.622	23	
33.4301	32.22084	32	32.222	32	
33.42056	20.03098	21	20.031	20	
